held_out,family,default,raw,embed,concordance,ot114,top5_direct,top1_direct,rf,oracle
32c64g_64-100000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.5146498819826908,0.9852084972462628,0.9696616837136114,1.0,0.663477576711251,0.9696616837136114,0.9852084972462628,1.0,1.0
32c64g_64-100000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.7134718583890739,1.0,1.0,1.0,0.8870266283476181,0.9740074773010504,0.9740074773010504,1.0,1.0
32c64g_64-100000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.25056490082852123,0.9215415515942756,0.9849987446648256,1.0,0.9849987446648256,1.0,0.9849987446648256,0.9849987446648256,1.0
32c64g_64-100000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.3104515314177455,1.0,1.0,1.0,0.910198926428797,1.0,0.998484370066309,1.0,1.0
32c64g_64-100000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.5594749242679232,0.9985190171659374,0.9985190171659374,0.9985190171659374,0.9985190171659374,0.9985190171659374,0.9985190171659374,0.9971053517334231,1.0
32c64g_64-100000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.44033291766957633,0.9154655917408578,1.0,1.0,0.9944610387727287,1.0,0.9944610387727287,1.0,1.0
32c64g_64-100000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.5375624629457102,0.9579910222749217,0.9781767877812598,0.9781767877812598,0.9579910222749217,0.9825527229609553,0.9825527229609553,0.9580757177945287,1.0
32c64g_64-100000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.5527838902346568,0.9930102257808022,1.0,1.0,0.8022337691155532,1.0,1.0,0.9930102257808022,1.0
32c64g_64-100000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.4296293677866347,0.928347973629792,0.928347973629792,1.0,1.0,0.928347973629792,0.928347973629792,0.928347973629792,1.0
32c64g_64-100000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.48728112505170273,0.994605680408107,0.9799048669516063,0.994605680408107,1.0,0.9799048669516063,0.994605680408107,0.6127119812491383,1.0
32c64g_64-100000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.4473351766220146,1.0,1.0,1.0,0.6696381751442055,1.0,1.0,1.0,1.0
32c64g_64-100000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.40860362836723474,1.0,1.0,1.0,1.0,0.9890736668499175,1.0,1.0,1.0
32c64g_64-100000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.5003431237990666,0.9991078781224266,0.9991078781224266,0.9991078781224266,0.9991078781224266,0.9891229755695855,0.5927806752676366,0.9991078781224266,1.0
32c64g_64-100000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.7303231579309634,0.9683725092060433,0.99139622122036,0.9919124479471385,0.99139622122036,0.9739133427401315,0.8342223904738961,0.99139622122036,1.0
32c64g_64-100000-4-oltp_write_only-0.2,oltp_write_only,0.4902499005091889,0.9576934458514882,1.0,1.0,0.9576934458514882,1.0,0.9576934458514882,0.9576934458514882,1.0
32c64g_64-100000-4-oltp_write_only-0.6,oltp_write_only,0.4782855199002155,1.0,1.0,1.0,0.9920058963601315,1.0,0.9920058963601315,1.0,1.0
32c64g_64-100000-4-oltp_write_only-1.0,oltp_write_only,0.29974013048767006,0.9981975008293708,0.9981975008293708,1.0,1.0,0.9981975008293708,0.9981975008293708,0.9981975008293708,1.0
32c64g_64-1000000-4-oltp_read_only-0.2,oltp_read_only,0.8139086388772713,0.985640596682002,0.985640596682002,0.9852920674752544,0.985640596682002,0.9887076537013801,0.9836191272828663,0.9716064872903016,1.0
32c64g_64-1000000-4-oltp_read_only-0.6,oltp_read_only,0.7677643309685497,0.986494176562085,0.9411396486968399,0.9822641223111652,0.986494176562085,0.9411396486968399,0.9822641223111652,0.9787928221859707,1.0
32c64g_64-1000000-4-oltp_read_only-1.0,oltp_read_only,0.8364435137853873,0.9896224672045328,0.9896224672045328,1.0,1.0,1.0,0.9059144751698794,0.9896224672045328,1.0
32c64g_64-1000000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.585895506342722,0.9185121479251774,0.9556009460331112,1.0,0.9929047516663083,1.0,0.9185121479251774,0.8890561169640938,1.0
32c64g_64-1000000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.5520901219625733,0.9283120752257704,1.0,0.9663904664370171,0.9283120752257704,0.9283120752257704,0.9283120752257704,0.9283120752257704,1.0
32c64g_64-1000000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.5609269420887941,0.9484830619926534,1.0,0.9484830619926534,0.611718289419981,0.9162396263208018,1.0,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.6058074781225139,0.9490851233094669,0.9490851233094669,0.9908512330946698,0.9490851233094669,0.9490851233094669,0.9864757358790772,0.9864757358790772,1.0
32c64g_64-1000000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.5269670050761421,0.9130710659898478,0.9819162436548223,0.9819162436548223,0.9130710659898478,0.9130710659898478,0.9819162436548223,0.9819162436548223,1.0
32c64g_64-1000000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.42417965769104976,1.0,1.0,1.0,0.7215741851084705,0.7215741851084705,1.0,0.928703804644064,1.0
32c64g_64-1000000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.6157733261144198,0.9594838476809241,0.9594838476809241,0.9594838476809241,1.0,0.9594838476809241,0.9681465439451363,0.915358238585093,1.0
32c64g_64-1000000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.6005235221406239,1.0,1.0,1.0,1.0,1.0,0.9134007125718026,0.9134007125718026,1.0
32c64g_64-1000000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.633967672585397,0.9518273747909866,0.9518273747909866,0.9335138147941714,0.9518273747909866,0.9518273747909866,1.0,0.9028983199299306,1.0
32c64g_64-1000000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.770849273144606,1.0,1.0,0.9848070827412831,1.0,1.0,1.0,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.7174580675643751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.6436781609195401,0.9360136741973841,0.947111573523583,1.0,0.9360136741973841,0.947111573523583,1.0,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.778646851779429,0.9917872506843959,1.0,1.0,1.0,0.9168296180419764,0.9092686742276106,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.7064569195969566,1.0,1.0,1.0,1.0,0.8136952498457741,1.0,1.0,1.0
32c64g_64-1000000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.7299876017465365,1.0,1.0,0.9938008732682876,0.9938008732682876,1.0,0.9938008732682876,1.0,1.0
32c64g_64-1000000-4-oltp_write_only-0.2,oltp_write_only,0.6429472681823593,0.828210927270563,1.0,1.0,0.828210927270563,1.0,0.828210927270563,0.9705273181764076,1.0
32c64g_64-1000000-4-oltp_write_only-0.6,oltp_write_only,0.6723474773926921,0.8744015712590532,0.8975203568067434,0.8975203568067434,0.8744015712590532,0.8975203568067434,0.8744015712590532,0.8975203568067434,1.0
32c64g_64-1000000-4-oltp_write_only-1.0,oltp_write_only,0.5245256358498184,1.0,1.0,1.0,0.9737025075135692,1.0,0.9737025075135692,1.0,1.0
4c6g_10-4-4-tpcc-nan,tpcc,0.5317915200268141,0.9506954918719623,0.9689291101055806,0.9968828557063851,0.8017429193899781,0.9464052287581699,0.9578682755153342,0.9464052287581699,1.0
4c6g_100-4-4-tpcc-nan,tpcc,0.6432328320616342,1.0,1.0,1.0,0.9384398844358841,1.0,1.0,1.0,1.0
4c6g_50-4-4-tpcc-nan,tpcc,0.5509907086085302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4c6g_64-100000-4-oltp_read_only-0.2,oltp_read_only,0.4719681692569885,0.9783675880471758,0.9783675880471758,1.0,0.9657113369862642,1.0,1.0,0.9783675880471758,1.0
4c6g_64-100000-4-oltp_read_only-0.6,oltp_read_only,0.601622579765476,0.9828538314698665,0.9828538314698665,0.9948118352877012,0.9813948731933461,1.0,0.9815789473684211,1.0,1.0
4c6g_64-100000-4-oltp_read_only-1.0,oltp_read_only,0.8705915217543123,0.9911166980934423,0.994329212933864,0.9854528947552202,0.9911166980934423,0.9875968992248062,1.0,0.9875968992248062,1.0
4c6g_64-100000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.45182640144665465,0.9934538878842676,0.9934538878842676,0.9934538878842676,0.9934538878842676,1.0,1.0,0.9934538878842676,1.0
4c6g_64-100000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.5767311072056239,1.0,0.9784182776801407,1.0,0.7291388400702987,1.0,0.9975746924428822,0.9975746924428822,1.0
4c6g_64-100000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.7257835566659097,0.8159777424483307,1.0,0.9841301385419031,0.9595446286622757,0.9595446286622757,0.9609641153758801,0.9508289802407449,1.0
4c6g_64-100000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.30505387767491277,1.0,0.9995446957049628,0.9995446957049628,0.9995446957049628,1.0,0.9995446957049628,0.9995446957049628,1.0
4c6g_64-100000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.3778218986690198,1.0,0.981616295315832,0.981616295315832,0.981616295315832,1.0,0.981616295315832,1.0,1.0
4c6g_64-100000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.6755627009646302,0.9586012861736334,0.9909967845659163,0.9909967845659163,0.9971864951768488,0.9909967845659163,1.0,0.9909967845659163,1.0
4c6g_64-100000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.497104965227236,1.0,0.9877082322497172,0.9966682840045287,0.9896813844412098,1.0,0.9966682840045287,0.9777130842633026,1.0
4c6g_64-100000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.525158104959503,1.0,0.9573116609342062,0.9573116609342062,0.8509097969599467,0.9584489071341397,0.9705148119383114,0.8509097969599467,1.0
4c6g_64-100000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.5841098169717137,0.8171173044925125,1.0,1.0,0.8265391014975041,1.0,1.0,0.9632071547420965,1.0
4c6g_64-100000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.49070933939849315,0.6825132506143005,0.9944966797311293,0.9756107467051155,0.9944966797311293,0.9944966797311293,0.9944966797311293,1.0,1.0
4c6g_64-100000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.5574740304014759,0.8433802590943729,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4c6g_64-100000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.5278522707398123,0.7438494723954994,1.0,1.0,0.7438494723954994,1.0,1.0,1.0,1.0
4c6g_64-100000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.453312592238044,0.9985640780184276,0.9985640780184276,0.9985640780184276,0.9985640780184276,0.9985640780184276,1.0,0.9985640780184276,1.0
4c6g_64-100000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.5603851224481643,1.0,1.0,1.0,0.9876553074188007,0.9876553074188007,1.0,1.0,1.0
4c6g_64-100000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.737913779830639,1.0,0.993225558121632,1.0,0.9790608160123172,0.9790608160123172,1.0,1.0,1.0
4c6g_64-100000-4-oltp_write_only-0.2,oltp_write_only,0.515910551207643,0.9735824810137248,1.0,1.0,0.9735824810137248,1.0,0.9735824810137248,1.0,1.0
4c6g_64-100000-4-oltp_write_only-0.6,oltp_write_only,0.46603763421553485,1.0,0.9853485115093187,1.0,0.6321327252486802,0.7023557295220311,0.9853485115093187,0.9853485115093187,1.0
4c6g_64-100000-4-oltp_write_only-1.0,oltp_write_only,0.30679003268897964,0.9837912429730005,0.9837912429730005,0.9837912429730005,0.9837912429730005,0.9837912429730005,0.9837912429730005,0.9837912429730005,1.0
4c6g_64-1000000-4-oltp_read_only-0.2,oltp_read_only,0.819761680322916,0.9909361177579581,0.9909361177579581,0.9909361177579581,0.9909361177579581,0.9909361177579581,0.9909361177579581,0.9909361177579581,1.0
4c6g_64-1000000-4-oltp_read_only-0.6,oltp_read_only,0.7804834413390053,0.9810161809724486,0.9810161809724486,0.9811950860732319,0.9810161809724486,0.9810161809724486,1.0,0.9810161809724486,1.0
4c6g_64-1000000-4-oltp_read_only-1.0,oltp_read_only,0.844950829614868,0.9935450331412727,0.9935450331412727,0.9935450331412727,0.9935450331412727,0.9854871550491703,0.9931551358142355,0.9935450331412727,1.0
4c6g_64-1000000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.5857447456594578,0.8899380647781502,0.8899380647781502,0.9514671540257894,0.8096253426743831,0.8899380647781502,1.0,0.969336988526754,1.0
4c6g_64-1000000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.6010588890953,0.996284599665614,0.996284599665614,0.9639606167564555,0.9639606167564555,0.996284599665614,0.9639606167564555,0.996284599665614,1.0
4c6g_64-1000000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.6258550268195463,0.971261256827912,1.0,1.0,0.7181241080655479,1.0,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.5843966460080204,0.955887714181553,0.955887714181553,0.955887714181553,0.955887714181553,0.955887714181553,1.0,0.955887714181553,1.0
4c6g_64-1000000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.5426519006285544,0.9598922478299912,0.9598922478299912,1.0,0.8964381921580366,0.8922478299910207,0.969470218497456,0.9598922478299912,1.0
4c6g_64-1000000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.4677073403241182,0.790514775977121,1.0,0.955910390848427,1.0,0.6530028598665395,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.5992468081197758,0.9274363920271883,0.9274363920271883,0.981353908331037,0.9694130614494352,0.9694130614494352,0.9694130614494352,0.9274363920271883,1.0
4c6g_64-1000000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.5782511362865477,0.8481107116206499,0.9807340071908283,0.9807340071908283,0.9807340071908283,0.8798588969540736,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.6377376693331189,0.9766048960887566,0.9737106564296337,0.9703742412670338,0.9766048960887566,0.9737106564296337,1.0,0.9703742412670338,1.0
4c6g_64-1000000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.770392749244713,1.0,0.9714609408718169,0.9714609408718169,0.9524169184290029,1.0,0.9990289167026327,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.7194570135746606,1.0,1.0,1.0,0.8892088303853011,1.0,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.6992364752873407,0.9787789038937045,0.9787789038937045,0.9787789038937045,0.9787789038937045,1.0,1.0,0.9787789038937045,1.0
4c6g_64-1000000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.8063297733784839,1.0,1.0,1.0,0.9986975774941391,0.989841104454285,0.9986975774941391,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.7312880765883376,1.0,1.0,1.0,0.9905352480417754,0.959094865100087,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.7507406090769048,0.99206067069558,0.99206067069558,1.0,1.0,0.9344116601493069,1.0,1.0,1.0
4c6g_64-1000000-4-oltp_write_only-0.2,oltp_write_only,0.614577973784148,0.6861447997059905,0.8941810608844788,0.9722895994119809,0.8941810608844788,0.5391155212544407,0.8584834007105231,0.5391155212544407,1.0
4c6g_64-1000000-4-oltp_write_only-0.6,oltp_write_only,0.6494962313490232,0.8461198277188124,0.8461198277188124,0.9282418089524688,0.5296108291032149,0.9702545762190432,0.9702545762190432,0.8184894631595139,1.0
4c6g_64-1000000-4-oltp_write_only-1.0,oltp_write_only,0.4844829605340204,1.0,1.0,1.0,0.6426982082211031,1.0,0.9139137007739888,1.0,1.0
88c190g_10-4-4-tpcc-nan,tpcc,0.4191097045613902,0.7336693892247341,0.7336693892247341,0.7336693892247341,0.7336693892247341,0.7336693892247341,1.0,0.7336693892247341,1.0
88c190g_100-4-4-tpcc-nan,tpcc,0.6442555229599473,0.8367359157037657,0.9498293719691073,0.9498293719691073,0.8367359157037657,0.9498293719691073,0.9498293719691073,0.9498293719691073,1.0
88c190g_64-1000000-4-oltp_read_only-0.2,oltp_read_only,0.8339443476170442,0.9834725644569986,0.9834725644569986,0.9834725644569986,0.9667848628723681,0.9917663321113047,0.9876394815393553,0.9667848628723681,1.0
88c190g_64-1000000-4-oltp_read_only-0.6,oltp_read_only,0.7829669418747306,0.9864716999900528,0.9864716999900528,0.9822938426340396,0.974468649491031,0.9835206737623927,0.9835206737623927,0.9864716999900528,0.997546337743294
88c190g_64-1000000-4-oltp_read_only-1.0,oltp_read_only,0.6697271519980684,0.9889713871785585,0.9889713871785585,0.9782385609078836,0.9889713871785585,0.9958227695279489,0.9958227695279489,0.9870457563684657,1.0
88c190g_64-1000000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.7184541229127216,0.9760716130142881,0.9760716130142881,0.9760716130142881,0.9760716130142881,0.9760716130142881,0.9760716130142881,0.9749526596660354,1.0
88c190g_64-1000000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.6614911276473956,0.9947767601602748,0.9947767601602748,0.9947767601602748,1.0,0.9947767601602748,0.7598740698340012,0.9947767601602748,1.0
88c190g_64-1000000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.6559165526675786,0.9539329685362518,0.9914158686730506,0.9539329685362518,0.9539329685362518,0.8598495212038304,0.9914158686730506,0.9539329685362518,1.0
88c190g_64-1000000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.7193188490898414,0.990311215502055,0.990311215502055,0.990311215502055,0.9718144450968879,0.990311215502055,0.9189665296535525,0.9718144450968879,1.0
88c190g_64-1000000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.6515473659343255,0.9173163241200094,0.9173163241200094,0.9173163241200094,0.9173163241200094,0.9173163241200094,0.9617292700212616,1.0,1.0
88c190g_64-1000000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.5554814744261358,0.7682636441565863,1.0,1.0,1.0,0.7578817030193351,1.0,0.7682636441565863,1.0
88c190g_64-1000000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.7539003522898843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88c190g_64-1000000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.6981198589894242,1.0,1.0,1.0,1.0,1.0,1.0,0.9045828437132786,1.0
88c190g_64-1000000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.731274979406291,1.0,0.9366934130640387,0.983402996003295,0.983402996003295,0.9973151905299448,0.983402996003295,0.901363761173994,1.0
88c190g_64-1000000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.8274782608695652,0.9965652173913044,0.9965652173913044,0.9965652173913044,0.9965652173913044,0.9965652173913044,0.8338260869565217,0.9965652173913044,1.0
88c190g_64-1000000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.7656753453575794,0.9854449835191289,0.9854449835191289,0.9854449835191289,0.9854449835191289,0.9854449835191289,0.7754897966741973,1.0,1.0
88c190g_64-1000000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.80348145745486,0.9581576386636393,0.9922802465131366,0.9948751216347713,0.9714563736620175,1.0,1.0,0.9948751216347713,1.0
88c190g_64-1000000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.8307384809593941,1.0,1.0,1.0,1.0,0.9980012623606144,0.9397222806648432,1.0,1.0
88c190g_64-1000000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.7723087513983307,1.0,1.0,0.9370966354014285,1.0,0.7848722140951725,0.9074950520609242,1.0,1.0
88c190g_64-1000000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.7382198952879582,0.9176582579723941,0.9163169053697373,0.9099562978668166,0.9099562978668166,0.7455324304443771,1.0,0.9099562978668166,1.0
88c190g_64-1000000-4-oltp_write_only-0.2,oltp_write_only,0.722022307497051,0.9990891851940334,0.9990891851940334,0.9990891851940334,0.9990891851940334,0.8950024636793931,1.0,0.9990891851940334,1.0
88c190g_64-1000000-4-oltp_write_only-0.6,oltp_write_only,0.7174890806988353,0.9539829450915142,0.9539829450915142,0.9784213810316139,0.9539829450915142,1.0,1.0,1.0,1.0
88c190g_64-1000000-4-oltp_write_only-1.0,oltp_write_only,0.602105904002878,0.7917479556680919,0.9865717487858536,0.9865717487858536,0.7917479556680919,0.9865717487858536,0.9865717487858536,0.9865717487858536,1.0
8c12g_10-4-4-tpcc-nan,tpcc,0.6185460438086723,0.9956973625391148,0.9956973625391148,0.9956973625391148,0.9684566383549396,0.9956973625391148,0.9956973625391148,0.9605777827447474,1.0
8c12g_100-4-4-tpcc-nan,tpcc,0.6285791610284167,0.9768876860622462,0.9768876860622462,0.9768876860622462,0.7092828146143436,0.9768876860622462,0.9067929634641407,0.9768876860622462,1.0
8c12g_50-4-4-tpcc-nan,tpcc,0.5162439051114885,1.0,1.0,1.0,0.9379280118336711,1.0,0.9914534597052539,0.9914534597052539,1.0
8c12g_64-100000-4-oltp_read_only-0.2,oltp_read_only,0.48774864041839494,1.0,1.0,0.9962422441667396,0.9964506349195679,1.0,1.0,0.98765116732433,1.0
8c12g_64-100000-4-oltp_read_only-0.6,oltp_read_only,0.6157165096491934,0.9935247067665137,0.994806345116354,0.9856067316209034,0.9750583782913278,0.9935247067665137,1.0,0.9702539120165339,1.0
8c12g_64-100000-4-oltp_read_only-1.0,oltp_read_only,0.8907196812484436,0.9999930826485155,0.9916853435156746,0.9999930826485155,0.9999930826485155,0.9999930826485155,0.9999930826485155,0.9927436982927976,0.9999930826485155
8c12g_64-100000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.4085259795705386,0.9736251225451441,0.9760602131494893,0.9760602131494893,0.5637709117358718,0.9736251225451441,1.0,1.0,1.0
8c12g_64-100000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.5317760875791617,0.9939216497470005,0.9939216497470005,1.0,0.673773987206823,0.9939216497470005,0.9939216497470005,0.9939216497470005,1.0
8c12g_64-100000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.7260709722837849,1.0,0.9839908220999661,1.0,1.0,1.0,1.0,1.0,1.0
8c12g_64-100000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.271958231445377,0.9862533870861145,1.0,1.0,0.9862533870861145,0.9862533870861145,1.0,0.9862533870861145,1.0
8c12g_64-100000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.3378051174661344,0.9967279628296577,1.0,1.0,0.9967279628296577,0.9967279628296577,0.9967279628296577,0.9967279628296577,1.0
8c12g_64-100000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.5886294702687451,1.0,1.0,0.9997883896452,1.0,0.9997883896452,0.9918882697326655,0.9997883896452,1.0
8c12g_64-100000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.4518168389955687,0.9170457902511079,0.8778138847858198,0.9938847858197932,0.8968094534711964,0.9938847858197932,0.9938847858197932,0.9938847858197932,1.0
8c12g_64-100000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.5438658960804186,0.9362075104768688,0.9540113396696706,0.9540113396696706,0.9316606864060917,0.9599824700758718,1.0,0.9362075104768688,1.0
8c12g_64-100000-4-oltp_read_write_50-1.0,oltp_read_write_50,0.54851779574389,1.0,1.0,1.0,0.6549019607843138,1.0,0.9790168199981415,1.0,1.0
8c12g_64-100000-4-oltp_read_write_80-0.2,oltp_read_write_80,0.42915676755156146,0.9968494990186964,0.9968494990186964,0.9761560444857624,0.9968494990186964,0.9968494990186964,0.966566814722997,0.9968494990186964,1.0
8c12g_64-100000-4-oltp_read_write_80-0.6,oltp_read_write_80,0.4973791194533345,0.982648559813165,0.982648559813165,0.982648559813165,0.982648559813165,0.982648559813165,1.0,1.0,1.0
8c12g_64-100000-4-oltp_read_write_80-1.0,oltp_read_write_80,0.47475655430711605,0.6953058676654182,1.0,1.0,0.6953058676654182,0.9960174781523096,1.0,1.0,1.0
8c12g_64-100000-4-oltp_read_write_95-0.2,oltp_read_write_95,0.4308381955315213,0.994307670414117,1.0,1.0,0.994307670414117,0.9961221004696172,0.9961221004696172,0.9961221004696172,1.0
8c12g_64-100000-4-oltp_read_write_95-0.6,oltp_read_write_95,0.5297724533919331,0.9848302261288723,0.9963847735166939,0.9848302261288723,0.9848302261288723,0.9777061033529455,0.9777061033529455,0.9963847735166939,1.0
8c12g_64-100000-4-oltp_read_write_95-1.0,oltp_read_write_95,0.7564584900928016,0.9905048550646746,0.9905048550646746,0.99871009351822,0.9874234118026444,0.9766025296499338,0.9905048550646746,0.99871009351822,1.0
8c12g_64-100000-4-oltp_write_only-0.2,oltp_write_only,0.4888922110928389,1.0,1.0,1.0,1.0,0.8422983006926795,0.9557582099965117,1.0,1.0
8c12g_64-100000-4-oltp_write_only-0.6,oltp_write_only,0.4514245188856007,1.0,0.9746878666363142,0.9746878666363142,1.0,0.9746878666363142,1.0,1.0,1.0
8c12g_64-100000-4-oltp_write_only-1.0,oltp_write_only,0.3015322007829231,1.0,1.0,0.9635294557456194,1.0,1.0,1.0,1.0,1.0
8c12g_64-1000000-4-oltp_read_only-0.2,oltp_read_only,0.8135291198628593,0.9632110795326386,0.9994812108088601,0.9865340370821492,0.9994812108088601,0.9632110795326386,0.9632110795326386,0.9823160553976632,1.0
8c12g_64-1000000-4-oltp_read_only-0.6,oltp_read_only,0.7733263928910041,0.9773939878418323,0.9896822888587311,0.9801639679500289,0.9773939878418323,0.9773939878418323,0.9773939878418323,0.9774125783123572,0.9905374505028723
8c12g_64-1000000-4-oltp_read_only-1.0,oltp_read_only,0.832093079382957,1.0,1.0,1.0,0.981989501417912,0.9891997345186139,0.9299290038414353,1.0,1.0
8c12g_64-1000000-4-oltp_read_write_20-0.2,oltp_read_write_20,0.5885420193675086,1.0,1.0,1.0,1.0,1.0,0.8585359246969595,0.9904516828062572,1.0
8c12g_64-1000000-4-oltp_read_write_20-0.6,oltp_read_write_20,0.5545406639733005,1.0,1.0,1.0,0.8543240236547808,1.0,0.9968382223783594,1.0,1.0
8c12g_64-1000000-4-oltp_read_write_20-1.0,oltp_read_write_20,0.7104260890264222,0.9942474014123622,0.7442275648655082,0.9942474014123622,0.9942474014123622,0.9942474014123622,0.9942474014123622,0.9503689597714831,1.0
8c12g_64-1000000-4-oltp_read_write_5-0.2,oltp_read_write_5,0.5698924731182795,0.9041409288492337,1.0,1.0,1.0,0.9041409288492337,0.9949668268130862,0.9041409288492337,1.0
8c12g_64-1000000-4-oltp_read_write_5-0.6,oltp_read_write_5,0.5415288854308501,0.9095506710756662,1.0,1.0,1.0,0.9095506710756662,1.0,0.9377553005251897,1.0
8c12g_64-1000000-4-oltp_read_write_5-1.0,oltp_read_write_5,0.5709996997898529,0.9946962874011808,0.9946962874011808,0.9946962874011808,0.7194035825077554,0.7911538076653657,0.9946962874011808,0.7194035825077554,1.0
8c12g_64-1000000-4-oltp_read_write_50-0.2,oltp_read_write_50,0.6262816234908694,0.9299278044045379,1.0,1.0,0.9764605957653338,0.4394224352363041,0.9764605957653338,0.9299278044045379,1.0
8c12g_64-1000000-4-oltp_read_write_50-0.6,oltp_read_write_50,0.6634604992975252,0.9845455527936885,0.9826002377607262,0.9826002377607262,0.9845455527936885,0.9826002377607262,0.9826002377607262,0.9845455527936885,1.0
